,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,del_G_B,plddt_H3,plddt_L3
60,0.04,0.0,0.85,0.7,0.84,0.3222456501294969,0.0324562341269798,0.4740387992637656,0.4984796934744567,0.4635904723861871,0.1026075168547749,0.525014966654691,0.4439046569939858,0.3073172374823388,0.2634539188993692,0.5243701604367603,0.3650471056061561,3611.0,82.27095956798671,6.333636363636364,818.0,77.6616564792176,8.135555555555555,4721.0,88.66055284897269,4.200325581395349,9150.0,82.864389632059,6.223172500195756,77.84357585779247,14.753620204289827,87.52641025641026,4.286365453818473,88.2574827586207,3.9430941845764855,17.594239070101548,18.25520702278139,6.233800992877186,84.54248962427448,7.661026614228262,14.02774902858671,1.895805526477371,2.2654827091154,0.5881415794334962,0.9526122716388838,0.933674697144594,0.85,0.83,0.82,0.68,0.82,0.81,0.86,0.83,0.81,2.2,2.935,1.505,171.90769322496016,92.62857142857142,93.94
61,0.03,0.0,0.86,0.72,0.85,0.342645159720914,0.0327538157342778,0.4576546474551523,0.4856852462907903,0.4923273937080442,0.1105468986371714,0.5188090595008683,0.4710530759255187,0.3168065543721393,0.273003062839911,0.5256885365315951,0.3718327179145484,3817.0,82.71827089337177,6.141517857142857,933.0,78.37622186495177,7.9282894736842096,4626.0,88.80665801988759,4.470636363636364,9376.0,83.30038359273705,6.180147898154477,78.22220959073998,14.118988235901808,87.63417435897436,4.28318006130881,88.30702298850575,3.978792667509482,17.251392235609107,17.91377119095852,6.2040614432693,84.72113564607336,7.460320321573366,13.789741623278976,1.7564051430351897,2.2654827091154,0.6245807750324197,0.959050100161386,0.933674697144594,0.86,0.84,0.82,0.7,0.82,0.81,0.87,0.84,0.81,2.125,2.845,1.515,-3.1127196602042204,92.83285714285714,94.01375
62,0.04,0.0,0.86,0.72,0.85,0.3176694053053115,0.0328270110472577,0.4718965777523095,0.4979998728212146,0.4784630480301876,0.1012113639271989,0.5223215571747644,0.4558442633010034,0.3130032338186902,0.271434485226321,0.5265427165523682,0.3703268118657932,3670.0,82.51249046321527,6.269090909090909,810.0,77.99945061728394,7.96,4725.0,88.73363386243385,4.4329322638146165,9205.0,83.08185831431102,6.220674390968508,78.15350248036378,13.94145482250545,87.70967179487178,4.322357723577236,88.52288505747127,3.941403286978508,17.224391876448884,17.848758929523402,6.203403122526801,84.79535311090228,7.401738611020399,13.758851309499695,1.7476373730040158,2.2654827091154,0.6269246853808782,0.9594413736326456,0.933674697144594,0.85,0.84,0.82,0.7,0.82,0.81,0.87,0.84,0.81,2.125,2.855,1.48,10.18884288903749,92.83857142857144,94.17125
63,0.04,0.0,0.86,0.73,0.85,0.3284618366598669,0.0295230709238447,0.4747501939380183,0.4949927192108376,0.4812069930552541,0.102242644115961,0.5270808943523804,0.4567155296710638,0.3126885911721231,0.2695188469373618,0.523268587875418,0.3684920086616343,3666.0,82.76007910529188,6.596180555555556,855.0,78.17495906432748,8.149019607843137,4616.0,88.84911178509532,4.471727272727272,9137.0,83.26138331823823,6.405642478708654,78.51763952046302,13.872360632239571,87.61187692307692,4.301086232173797,88.29165517241378,3.986330594184576,17.18350801580305,17.850294985250738,6.233041945463703,84.80705720531792,7.386592486199316,13.755614982172496,2.89010864570948,2.2654827091154,0.380597602059074,0.8963716465568976,0.933674697144594,0.85,0.84,0.82,0.71,0.82,0.81,0.87,0.83,0.81,2.14,2.885,1.51,6.162218530558704,92.8,93.99125
64,0.04,0.0,0.85,0.72,0.84,0.3111257577263364,0.0324185734759779,0.4708110419167401,0.4955547625418138,0.4573530435863451,0.1019025823767007,0.505426930163961,0.4346454906773804,0.3045125128707403,0.2608668628284125,0.5219998520319662,0.3624597425770397,3805.0,81.72381997371879,6.657992202729044,866.0,77.6002598152425,8.153333333333332,4809.0,88.339054897068,4.592075471698113,9480.0,82.55437822867643,6.467800335920163,78.18188300950807,14.048184183680064,87.39227692307692,4.401119552179128,88.30844827586208,3.9906921618204807,17.391331178372027,18.041367949674804,6.284372976473128,84.62753606948236,7.479998632559891,13.905690701506655,1.652778087108938,2.2654827091154,0.6526392323276535,0.9635687600941892,0.933674697144594,0.84,0.83,0.81,0.7,0.81,0.81,0.86,0.82,0.8,2.23,2.925,1.52,92.0816842575602,92.52714285714286,93.8975
65,0.02,0.0,0.8,0.65,0.78,0.2369859390222686,0.0258720169730277,0.4515960386657315,0.4662739664209099,0.3148978554946814,0.0769896572247081,0.492145316585499,0.3410305255619807,0.259240228580281,0.2118857900034381,0.5233743088744964,0.3315001091527386,3524.0,77.90962968217936,7.356970649895178,699.0,76.19388412017169,7.582805429864252,4763.0,87.39174049968507,4.562020460358056,8986.0,80.4984181006787,6.500598846705828,76.90348284415047,16.20017465359832,86.15331282051281,4.315240570438491,87.53514942528736,3.941561314791403,18.63224736343749,19.17831822866688,6.211097920713721,83.53064836331689,8.152325512942738,14.67388783760603,2.7512338224747626,2.2654827091154,0.4040728506454988,0.9051696929570612,0.933674697144594,0.79,0.8,0.79,0.63,0.82,0.81,0.8,0.78,0.81,2.76,3.475,1.535,-26.03561438837005,90.46714285714286,93.28625
66,0.04,0.0,0.8,0.65,0.79,0.2375337782429782,0.0337125488430495,0.4593671830645868,0.4859606343467783,0.2971022293819197,0.1009122505173193,0.4941376063266989,0.3088610036225029,0.2529064117885105,0.2076005773522599,0.5228578696453374,0.327788286262036,3629.0,78.07014880132266,7.701969696969698,823.0,76.12975091130012,8.923703703703703,4851.0,87.40662853019994,4.701153846153846,9303.0,80.53550941427424,7.108942415609082,77.19433133526252,16.17182724466999,86.20485128205128,4.345914967346395,87.57921839080461,3.917612199747156,18.677048682535016,19.18131499449124,6.215015468738758,83.65946700270614,8.145118137254514,14.69112638192167,5.1919506165785405,2.2654827091154,0.1599442112386951,0.7282799853278514,0.933674697144594,0.79,0.81,0.79,0.64,0.81,0.81,0.81,0.77,0.8,2.72,3.305,1.525,48.34014850993492,90.8457142857143,93.36125
67,0.04,0.0,0.86,0.71,0.85,0.3278147116229481,0.0396621603439644,0.4687974049250845,0.5035131049963048,0.4773586901526059,0.1221763317800229,0.5141786989413853,0.4608303844784835,0.3139807927346216,0.2704409369403947,0.5288598454100126,0.3710938583616763,3673.0,82.42856792812415,6.260959595959596,853.0,78.48364009378663,7.298015873015873,4826.0,88.39360547036884,4.682088888888888,9352.0,83.10193783075987,6.0803547859547855,78.03572550640763,14.324580895930987,87.48069743589743,4.28823137411702,88.37785057471264,3.902702275600506,17.33737649786136,17.967220741372564,6.158486222030362,84.63142450567256,7.505171515216172,13.82102782042143,2.115350788434024,2.2654827091154,0.5342299715243531,0.941678384722574,0.933674697144594,0.85,0.84,0.82,0.69,0.82,0.81,0.87,0.83,0.81,2.1950000000000003,2.85,1.495,-15.530255760939554,92.74142857142856,94.065
68,0.04,0.0,0.8,0.65,0.79,0.2554121606241944,0.0311262500820112,0.4503721049549566,0.4734616545077457,0.3123925019387071,0.0786014736728788,0.4905737029451757,0.3448492737395475,0.2590520754981217,0.215622267374975,0.5292903757645363,0.3346549062125443,3604.0,78.22115288568259,7.3745370370370384,763.0,76.79095674967235,7.426696832579187,4734.0,87.63802598225601,4.14852380952381,9101.0,80.88337853920365,6.316585893046678,77.04314592806946,16.22763452523922,86.36933333333334,4.296654671464748,87.83050574712645,3.897353034134007,18.61272929114833,19.179504922344243,6.134462911000791,83.74766166950975,8.140547410279325,14.642232374831122,3.265414996816766,2.2654827091154,0.3249318867836133,0.8713960000524553,0.933674697144594,0.8,0.81,0.8,0.63,0.82,0.81,0.81,0.79,0.81,2.655,3.4000000000000004,1.5,-7.10171257895945,90.91428571428573,93.61125
69,0.02,0.0,0.79,0.66,0.78,0.2391035210390215,0.028497290962469,0.4479993342702361,0.4682865494488352,0.2729351800328772,0.0677025177645906,0.4808264089461538,0.3088855219523823,0.248373479699479,0.200997131745354,0.528821593493799,0.3260640683128773,3625.0,77.1737572413793,8.000303030303032,785.0,75.9428662420382,8.786134453781514,4662.0,87.64933826683827,4.424118738404452,9072.0,80.2553205834186,7.070185407496332,76.93301674245558,15.994651532173712,86.24065641025639,4.293049446887912,87.75466666666667,3.904195638432364,18.469270251738664,19.073934321356223,6.130160443197353,83.64277993979287,8.063965539164663,14.55778833876408,3.2953357186462653,2.2654827091154,0.3209432482964157,0.8693377797050458,0.933674697144594,0.78,0.8,0.79,0.64,0.82,0.81,0.8,0.77,0.81,2.785,3.7,1.505,-21.23608414651472,90.39714285714284,93.47875
70,0.04,0.0,0.85,0.71,0.85,0.3109019779290095,0.0279982872219519,0.4744722199692799,0.4871595966919824,0.449250385655554,0.0918332110783044,0.5238926115221606,0.4112421672317269,0.3053175487199101,0.2628940613294156,0.5264711249464459,0.3648942449985905,3756.0,81.67591986155485,7.032327586206896,867.0,77.1572029988466,8.356842105263157,4790.0,88.56151670146137,4.216176470588235,9413.0,82.46487985395426,6.535115387352762,77.88427656056223,14.431916217926364,87.53567179487179,4.326122884179662,88.4211379310345,3.910951327433629,17.493605315571227,18.087764864768808,6.200870566227786,84.61369542882284,7.556330143179885,13.927413582189272,1.6360388803032693,2.2654827091154,0.6572402126961878,0.9642767403239144,0.933674697144594,0.85,0.84,0.82,0.69,0.82,0.81,0.86,0.83,0.81,2.205,2.9850000000000003,1.54,0.0624885191814428,92.67571428571428,94.1475
71,0.04,0.0,0.85,0.72,0.84,0.3052688208253757,0.0324206753708318,0.4682378694638063,0.4952998443836344,0.4557699231986313,0.1072260100471888,0.5123706337322619,0.4392849978613965,0.3057021290333972,0.2641457444012172,0.5272319257227511,0.3656932663857885,3673.0,81.89811325891642,6.640079365079366,833.0,77.99268907563025,8.21037037037037,4837.0,88.55961546413066,4.510590909090909,9343.0,82.81680593289245,6.453680214846881,78.05939024390244,14.221070326321367,87.48250256410256,4.316066906570705,88.40624137931033,3.919073957016435,17.41179286250694,17.999191456089843,6.191168429383409,84.64937806243844,7.485403729969502,13.867384249326731,1.6226275385477988,2.2654827091154,0.6609391437129513,0.9648395104741758,0.933674697144594,0.84,0.84,0.82,0.69,0.82,0.81,0.86,0.83,0.81,2.215,2.92,1.49,14.130960681805163,92.55142857142856,94.07
72,0.04,0.0,0.8,0.65,0.78,0.2361080051390785,0.0312103492221283,0.4484244856850519,0.474995706185227,0.3000653566952173,0.0871075273939092,0.5010877211902983,0.3240742749260877,0.256035644722318,0.2124034087416354,0.5266090686017308,0.3316827073552281,3499.0,77.8846613318091,7.683539094650206,885.0,76.8707570621469,8.479323308270677,4681.0,87.8594296090579,4.185348837209302,9065.0,80.87161600100463,6.782737080043394,77.38671145101283,16.119540283319772,86.43737435897437,4.295481807277089,87.91895402298852,3.906724083438685,18.669854703366312,19.178500906279982,6.152669256781064,83.9143466109919,8.107248724678515,14.66700828880912,3.905398211329314,2.2654827091154,0.251779540724853,0.8256941369933323,0.933674697144594,0.79,0.8,0.79,0.64,0.82,0.81,0.8,0.78,0.81,2.645,3.58,1.49,-10.361147548523832,90.77857142857144,93.68125
73,0.04,0.0,0.86,0.72,0.85,0.3365978640628363,0.0296806795534621,0.4715264732140377,0.4936790459313683,0.4867986393559674,0.0896492613838566,0.529840350929905,0.4425361488419777,0.3147661181662989,0.2722470223128824,0.5279546248270076,0.3716559217687297,3900.0,82.55032564102565,6.527485380116959,981.0,78.03381753312945,8.394333333333334,4765.0,88.87544491080797,4.3508305647840535,9646.0,83.15319602832102,6.424216426078115,78.375825754444,14.02473611487752,87.67608205128204,4.290763694522191,88.47944827586207,3.9176912136536033,17.222421719397918,17.81100437146817,6.162875026980357,84.84378536052937,7.411063674351105,13.732100372615482,1.682770394019265,2.2654827091154,0.6444411538956913,0.9622848765006528,0.933674697144594,0.85,0.84,0.82,0.7,0.82,0.81,0.87,0.84,0.81,2.145,2.885,1.505,21.43114446170989,92.86428571428571,94.16125
74,0.02,0.0,0.86,0.73,0.84,0.3360926239095414,0.0328374992178764,0.482115068976767,0.5063707979812151,0.4835487907623999,0.1035329842190331,0.5349095692454048,0.456300282063546,0.3134229826480443,0.2718155920310522,0.5280621721317125,0.3711002489369363,3747.0,82.79602348545504,6.385202020202019,877.0,78.74985176738883,7.400000000000001,4800.0,88.965771875,4.489839572192514,9424.0,83.50388237594795,6.091680530798179,78.31479950392726,13.735379137127286,87.84894358974358,4.307890177262428,88.68181609195402,3.914688685208597,17.175584288373006,17.747170274016415,6.17891934671559,84.94851972854163,7.319319333199437,13.70055796970167,1.946857086683729,2.2654827091154,0.5752106840491785,0.9501546563752588,0.933674697144594,0.85,0.84,0.82,0.71,0.82,0.81,0.87,0.84,0.81,2.14,2.905,1.505,0.2863296868155487,93.04285714285712,94.325
75,0.04,0.0,0.86,0.73,0.85,0.3302685216712989,0.0365845699564418,0.4733234150811686,0.503408370672711,0.4792916108055509,0.1207883219759103,0.5217071811057935,0.4434428583481549,0.3138196660364984,0.2709302432258286,0.531065722941592,0.371938544067973,3667.0,82.79951868011997,6.290997942386832,873.0,78.93026345933562,6.632905982905982,4704.0,88.91656249999998,4.215002279981761,9244.0,83.5487815464852,5.712968735091525,78.03191194708556,13.845002453544083,87.74100512820512,4.293189390910302,88.64863218390805,3.884750316055625,17.112199693081266,17.736478657994812,6.139063961436074,84.80718308639958,7.340980720170005,13.662580770837382,1.641706940846385,2.2654827091154,0.6556802848809319,0.9640377019579628,0.933674697144594,0.85,0.84,0.82,0.71,0.82,0.81,0.87,0.83,0.81,2.18,2.835,1.495,2.425997170825724,92.94,94.28
76,0.04,0.0,0.86,0.72,0.85,0.3056740353210586,0.0292577347124102,0.473540109064039,0.4930919484579448,0.4735513994822687,0.094451797868701,0.5192603170830868,0.4484056314841695,0.3141323292405372,0.2714161115746301,0.5281609560135364,0.3712364656095679,3491.0,82.90862073904326,6.234978991596639,806.0,78.03462779156327,8.257647058823531,4715.0,88.77252492046658,4.437745098039216,9012.0,83.2385911503577,6.310123716153129,77.99842290202562,14.13159280207648,87.81858461538461,4.30558443289351,88.62028735632185,3.935524652338811,17.213376432559507,17.85103458080108,6.184919778401325,84.81243162457736,7.4575672957696,13.749776930587302,1.964414021216055,2.2654827091154,0.5708176010749793,0.9492973711531636,0.933674697144594,0.85,0.84,0.82,0.7,0.82,0.81,0.87,0.84,0.81,2.17,2.855,1.49,1.318982852893214,93.00714285714288,94.30875
77,0.02,0.0,0.85,0.72,0.84,0.327665434467088,0.0322625910530284,0.461569835055765,0.4869366385835037,0.4569549894437812,0.0947367568372656,0.5060095608694345,0.4580589491084977,0.3067141096381193,0.2633497706127566,0.5253005182229444,0.3651214661579402,3659.0,82.23528696365128,6.414831349206349,795.0,78.00542767295597,8.19111111111111,4793.0,88.4948101397872,4.266666666666667,9247.0,82.9118415921315,6.290869708994709,77.98605518809426,14.127372512558273,87.39723076923076,4.334246301479408,88.30031034482758,3.943544563843236,17.36174845724361,18.010805345274907,6.220789265414778,84.5611987673842,7.468387792626973,13.8644476893111,2.275427854393967,2.2654827091154,0.4978098891320353,0.9331301267478126,0.933674697144594,0.84,0.83,0.82,0.7,0.82,0.81,0.86,0.83,0.81,2.2350000000000003,2.935,1.505,-7.797445751392019,92.58857142857144,94.01625
78,0.04,0.0,0.86,0.72,0.85,0.3217502899227338,0.0298267469172983,0.4759475370886671,0.4979500825116496,0.481357659774365,0.1005117937167638,0.5262640589730424,0.4600359192255785,0.316887986582246,0.2740302731455249,0.5303050859774183,0.3737411152350631,3831.0,82.42681936831116,6.534551656920078,890.0,77.9938426966292,8.198148148148148,4847.0,88.55987208582629,4.477540106951872,9568.0,82.99351138358888,6.4034133040066985,78.09655642827614,14.177619610273885,87.59719999999999,4.28973743835799,88.45586206896553,3.904274652338811,17.212000195905574,17.857242776415394,6.158594143463557,84.71653949908055,7.45721056699023,13.742612371928177,1.841936778031001,2.2654827091154,0.6020323536582661,0.9551479561197318,0.933674697144594,0.85,0.84,0.82,0.7,0.82,0.81,0.87,0.84,0.81,2.185,2.805,1.5,5.775134083643934,92.80285714285716,94.11375
79,0.04,0.0,0.85,0.72,0.85,0.3263228411696179,0.0268204803749484,0.4673270960568789,0.485505327422793,0.4566462855251554,0.0794225008028483,0.5167035916300634,0.413958633779614,0.3071857448805526,0.2649389890741261,0.5273920122687001,0.3665055820744596,3686.0,82.20110146500272,6.199537037037037,849.0,77.18407538280329,8.573684210526316,4878.0,88.44610701107013,4.693812636165577,9413.0,82.61042795295872,6.489011294576311,77.97877842083506,14.07633143506502,87.40721025641025,4.321904571504732,88.36542528735633,3.911583438685208,17.29097952786757,17.916608380424353,6.193909633786603,84.58380465486721,7.436606481751654,13.800499180692844,2.5520255268177183,2.2654827091154,0.4407302189608821,0.9173108186332108,0.933674697144594,0.85,0.84,0.82,0.7,0.82,0.81,0.86,0.83,0.81,2.225,2.89,1.5,-2.009236441719424,92.52428571428572,93.96625
